123,SOC,6951,2,Independent Study,1.0 - 3.0,Dir Reading-Masters,TBA,TBA,TBA,,"MARTINEZ, T. A.",1104
124,SOC,6965,1,Special Topics,1.0 - 3.0,Teaching Practicum,TBA,TBA,TBA,,"WEN, M.",1104
125,SOC,6977,1,Thesis Research,1.0 - 10.0,Thesis Research-Masters,TBA,TBA,TBA,,"WEN, M.",1104
126,SOC,6988,1,Independent Study,3,Fac Consult-Masters,TBA,TBA,TBA,,"WEN, M.",1104
127,SOC,6988,2,Independent Study,3,Fac Consult-Masters,TBA,TBA,TBA,,"SHARDA, B. D.",1104
128,SOC,6988,3,Independent Study,3,Fac Consult-Masters,TBA,TBA,TBA,,"KORINEK, K.",1104
129,SOC,7050,1,Seminar,3,Contemp Soc Theory,W,02:00 PM-05:00 PM,BEH S 315,,"STEWART, J.",1104
130,SOC,7130,1,Lecture,3,Statistics II,"M,W",11:50 AM-01:10 PM,BEH S 101,,"FU, V.",1104
131,SOC,7140,1,Seminar,3,Longit Data Analysis,M,02:00 PM-05:00 PM,BEH S 101,,"JORGENSON, A. K.",1104
132,SOC,7800,1,Activity,1.0 - 3.0,Profess Development,TBA,TBA,TBA,,"WEN, M.",1104
133,SOC,7911,1,Independent Study,1.0 - 6.0,Comp Intern Readings I,TBA,TBA,TBA,,"WEN, M.",1104
134,SOC,7911,2,Independent Study,1.0 - 6.0,Comp Intern Readings I,TBA,TBA,TBA,,"STEWART, J.",1104
135,SOC,7912,1,Independent Study,1.0 - 6.0,Qual Ex #1 Read CIS II,TBA,TBA,TBA,,"WEN, M.",1104
136,SOC,7921,1,Independent Study,1.0 - 6.0,Qual Ex#1 Read Pop I,TBA,TBA,TBA,,"WEN, M.",1104
137,SOC,7922,1,Independent Study,1.0 - 6.0,Qual Ex #1 Read Pop II,TBA,TBA,TBA,,"WEN, M.",1104
140,SOC,7931,1,Independent Study,1.0 - 6.0,Qual Exam Area #2 I,TBA,TBA,TBA,,"WEN, M.",1104
141,SOC,7932,1,Independent Study,1.0 - 6.0,Qual Exam Area #2 II,TBA,TBA,TBA,,"WEN, M.",1104
142,SOC,7942,1,Private Instruction,1.0 - 9.0,Research Instruction II,TBA,TBA,TBA,,"WEN, M.",1104
143,SOC,7950,1,Independent Study,1.0 - 9.0,Dissertation Pro Dev,TBA,TBA,TBA,,"WEN, M.",1104
144,SOC,7950,3,Independent Study,1.0 - 9.0,Dissertation Pro Dev,TBA,TBA,TBA,,"KENTOR, J. D.",1104
145,SOC,7951,1,Independent Study,1.0 - 3.0,Directed Reading-PhD,TBA,TBA,TBA,,"WEN, M.",1104
146,SOC,7977,1,Thesis Research,1.0 - 12.0,Dissertation Res-PhD,TBA,TBA,TBA,,"WEN, M.",1104
147,SOC,7977,4,Thesis Research,1.0 - 12.0,Dissertation Res-PhD,TBA,TBA,TBA,,"MELTON, H. C.",1104
148,SOC,7988,1,Independent Study,3,Fac Consultation-PhD,TBA,TBA,TBA,,"WEN, M.",1104
149,SOC,7999,1,Continuing Registration,0,Continuing Registration,TBA,TBA,TBA,,"WEN, M.",1104
2,SOC,101,1,Lecture,0,Introduction to Sociology,"T,H",10:45 AM-12:05 PM,S BEH AUD .,AOCE,"JORGENSON, A. K.",1108
4,SOC,101,2,Lecture,0,Introduction to Sociology,"M,W,F",09:40 AM-10:30 AM,S BEH AUD .,AOCE,"GEIST, C.",1108
6,SOC,337,1,Lecture,0,Gender & Sexuality,"M,W,F",09:40 AM-10:30 AM,CTIHB 109,AOCE,"GOODMAN, M. N.",1108
8,SOC,396,1,Special Topics,0,Social Problems in Utah,"M,W,F",10:45 AM-11:35 AM,BU C 211,AOCE,"NATHENSON, S. L.",1108
10,SOC,1010,1,Lecture,4,Intro To Sociology,"T,H",10:45 AM-12:05 PM,S BEH AUD .,BF,"JORGENSON, A. K.",1108
12,SOC,1010,2,Lecture,4,Intro To Sociology,"M,W,F",09:40 AM-10:30 AM,S BEH AUD .,BF,"GEIST, C.",1108
14,SOC,1010,90,Lecture,4,Intro To Sociology,TBA,TBA,TBA,BF ONLN,"RIGBY, B. D.",1108
16,SOC,1015,90,Lecture,2,Doing Sociology,TBA,TBA,TBA,ONLN,"POOLE, D. H.",1108
18,SOC,1020,1,Lecture,3,Social Problems,"M,W,F",12:55 PM-01:45 PM,BEH S 102,BF,"WRATHALL, J. A.",1108
19,SOC,3020,90,Lecture,3,Social Psychology,TBA,TBA,TBA,ONLN,"PAGE, F. J.",1108
21,SOC,3111,1,Lecture,3,Research Methods,"T,H",09:10 AM-10:30 AM,BEH S 115,CW,"UTZ, R. L.",1108
22,SOC,3111,90,Lecture,3,Research Methods,TBA,TBA,TBA,CW ONLN,"TIMBERLAKE, M. F.",1108
24,SOC,3112,1,Lecture,4,Social Statistics,"M,W,F",08:35 AM-09:25 AM,BEH S 114,QBQI,"FU, V.",1108
26,SOC,3112,2,Lecture,4,Social Statistics,"T,H",09:10 AM-10:30 AM,BEH S 116,QBQI,"KENTOR, J. D.",1108
28,SOC,3112,10,Lecture,4,Social Statistics,W,06:00 PM-08:45 PM,BEH S 102,QBQI,"WINITZKY, J. R.",1108
30,SOC,3112,90,Lecture,4,Social Statistics,TBA,TBA,TBA,ONLN QBQI,"LI, K.",1108
32,SOC,3140,1,Lecture,3,Social Theory,"T,H",10:45 AM-12:05 PM,OSH 113,,"GOODMAN, M. N.",1108
35,SOC,3140,70,Lecture,3,Social Theory,T,06:00 PM-08:45 PM,SANDY 122,,"RIGBY, B. D.",1108
36,SOC,3140,90,Lecture,3,Social Theory,TBA,TBA,TBA,ONLN,"PAGE, F. J.",1108
38,SOC,3337,1,Lecture,3,Gender & Sexuality,"M,W,F",09:40 AM-10:30 AM,CTIHB 109,DVBF,"GOODMAN, M. N.",1108
40,SOC,3365,1,Lecture,3,Ethnic Minorities Amer,"M,W,F",10:45 AM-11:35 AM,LNCO 1110,DVBF,"QUASHIE, N. T.",1108
42,SOC,3365,70,Lecture,3,Ethnic Minorities Amer,M,06:00 PM-08:45 PM,SANDY 122,DVBF,"GOODMAN, M. N.",1108
45,SOC,3380,90,Lecture,3,Race/Ethncty/Cls/Gender,TBA,TBA,TBA,DV ONLN,"TYLER, D.",1108
48,SOC,3381,1,Lecture,3,Inequal thru Music&Film,"T,H",09:10 AM-10:30 AM,BEH S 110,DV,"MARTINEZ, T. A.",1108
51,SOC,3393,1,Practicum,3,Diversity Internship,TBA,TBA,TBA,,"POOLE, D. H.",1108
52,SOC,3436,90,Lecture,3,Global Social Structure,TBA,TBA,TBA,ONLN,"MORRIS, M.",1108
54,SOC,3440,1,Lecture,3,Sociology of Religion,"M,W,F",10:45 AM-11:35 AM,BEH S 112,BF,"PAGE, F. J.",1108
56,SOC,3480,90,Lecture,3,Environmental Sociology,TBA,TBA,TBA,ONLN,"GIVENS, J. E.",1108
58,SOC,3485,1,Lecture,3,Cities and Communities,"T,H",10:45 AM-12:05 PM,BEH S 102,CW,"TIMBERLAKE, M. F.",1108
59,SOC,3560,1,Lecture,3,Deviant Beh/Soc Control,"T,H",10:45 AM-12:05 PM,BEH S 115,,"MARTINEZ, T. A.",1108
60,SOC,3561,1,Lecture,3,Criminology,"M,W,F",09:40 AM-10:30 AM,BEH S 110,,"MELTON, H. C.",1108
61,SOC,3561,90,Lecture,3,Criminology,TBA,TBA,TBA,ONLN,"LOEBACH, P. J.",1108
63,SOC,3562,90,Lecture,3,Juvenile Delinquency,TBA,TBA,TBA,ONLN,"BENCH, L. L.",1108
65,SOC,3563,90,Lecture,3,"Good Cop, Bad Cop",TBA,TBA,TBA,ONLN,"MELTON, H. C.",1108
69,SOC,3567,1,Lecture,3,White Collar Crime,"M,W,F",10:45 AM-11:35 AM,BEH S 116,,"RIGBY, B. D.",1108
70,SOC,3568,90,Lecture,3,Sociology of Law,TBA,TBA,TBA,ONLN,"BENCH, L. L.",1108
72,SOC,3569,10,Lecture,3,"Terrorism, Violence, Aggr",W,06:00 PM-08:45 PM,BEH S 114,,"GOODMAN, M. N.",1108
73,SOC,3593,1,Practicum,3,Criminology Internship,TBA,TBA,TBA,,"BENCH, L. L.",1108
74,SOC,3638,70,Lecture,3,Soc of Marriage & Fam,H,06:00 PM-08:45 PM,SANDY 122,,"SILLITO, C. A. L.",1108
76,SOC,3650,1,Lecture,3,Population & Society,"M,W,F",08:35 AM-09:25 AM,BEH S 112,IQIB,"ZIMMER, Z.",1108
77,SOC,3653,10,Lecture,3,Global Population Probs,M,06:00 PM-08:45 PM,BEH S 115,,"EBERHARDT, N. C.",1108
78,SOC,3671,90,Lecture,3,Soc Of Health,TBA,TBA,TBA,ONLN,"UPHOLD, H. D.",1108
80,SOC,3673,90,Lecture,3,Social Epidemiology,TBA,TBA,TBA,ONLN QBQI,"HOLLINGSHAUS, M. S.",1108
82,SOC,3769,1,Lecture,3,"Race, Ethncty, & Health","T,H",10:45 AM-12:05 PM,SW 133,DV,"BIRKHOLZ, R. J.",1108
83,SOC,3877,1,Seminar,3,Pre-Senior Thesis Sem,TBA,TBA,TBA,,"KENTOR, J. D.",1108
84,SOC,3877,5,Seminar,3,Pre-Senior Thesis Sem,TBA,TBA,TBA,,"MELTON, H. C.",1108
85,SOC,3877,6,Seminar,3,Pre-Senior Thesis Sem,TBA,TBA,TBA,,"KORINEK, K.",1108
86,SOC,3950,1,Independent Study,1.0 - 3.0,Individual Research,TBA,TBA,TBA,,"KENTOR, J. D.",1108
87,SOC,3950,2,Independent Study,1.0 - 3.0,Individual Research,TBA,TBA,TBA,,"UTZ, R. L.",1108
88,SOC,3950,3,Independent Study,1.0 - 3.0,Individual Research,TBA,TBA,TBA,,"MARTINEZ, T. A.",1108
89,SOC,3950,4,Independent Study,1.0 - 3.0,Individual Research,TBA,TBA,TBA,,"STEWART, J.",1108
92,SOC,3951,1,Independent Study,1.0 - 3.0,Directed Reading,TBA,TBA,TBA,,"KENTOR, J. D.",1108
93,SOC,3952,1,Practicum,1.0 - 3.0,Individual Internships,TBA,TBA,TBA,,"KENTOR, J. D.",1108
94,SOC,3952,2,Practicum,1.0 - 3.0,Individual Internships,TBA,TBA,TBA,,"MARTINEZ, T. A.",1108
95,SOC,3960,1,Lecture,3,Social Problems in Utah,"M,W,F",10:45 AM-11:35 AM,BU C 211,,"NATHENSON, S. L.",1108
97,SOC,4439,90,Lecture,3,Contemp Chinese Society,TBA,TBA,TBA,ONLN,"WEN, M.",1108
100,SOC,4693,1,Independent Study,1.0 - 3.0,Teaching Experience,TBA,TBA,TBA,,"WEN, M.",1108
101,SOC,4693,3,Independent Study,1.0 - 3.0,Teaching Experience,TBA,TBA,TBA,,"POOLE, D. H.",1108
102,SOC,4693,4,Independent Study,1.0 - 3.0,Teaching Experience,TBA,TBA,TBA,,"MARTINEZ, T. A.",1108
103,SOC,4999,1,Honors Thesis Project,3,Honors Thesis/Project,TBA,TBA,TBA,HON,"KENTOR, J. D.",1108
104,SOC,5120,1,Lecture,3,Statistics I,"M,W",11:50 AM-01:10 PM,BEH S 101,,"FU, V.",1108
106,SOC,5965,1,Special Topics,1.0 - 3.0,Population and Health,H,02:00 PM-05:00 PM,BEH S 315,,"UTZ, R. L.",1108
108,SOC,6010,1,Seminar,1,Proseminar in Sociology,M,02:00 PM-03:00 PM,BEH S 315,,"WEN, M.",1108
109,SOC,6050,1,Seminar,3,Classical Soc Theory,T,02:00 PM-05:00 PM,BEH S 315,,"STEWART, J.",1108
110,SOC,6120,1,Lecture,3,Statistics I,"M,W",11:50 AM-01:10 PM,BEH S 101,,"FU, V.",1108
112,SOC,6439,90,Lecture,3,Contemp Chinese Society,TBA,TBA,TBA,ONLN,"WEN, M.",1108
115,SOC,6950,1,Independent Study,1.0 - 3.0,Indiv Research-Masters,TBA,TBA,TBA,,"WEN, M.",1108
116,SOC,6950,3,Independent Study,1.0 - 3.0,Indiv Research-Masters,TBA,TBA,TBA,,"UTZ, R. L.",1108
119,SOC,6950,4,Independent Study,1.0 - 3.0,Indiv Research-Masters,TBA,TBA,TBA,,"MELTON, H. C.",1108
120,SOC,6951,1,Independent Study,1.0 - 3.0,Dir Reading-Masters,TBA,TBA,TBA,,"WEN, M.",1108
121,SOC,6951,3,Independent Study,1.0 - 3.0,Dir Reading-Masters,TBA,TBA,TBA,,"JORGENSON, A. K.",1108
122,SOC,6951,4,Independent Study,1.0 - 3.0,Dir Reading-Masters,TBA,TBA,TBA,,"JORGENSON, A. K.",1108
123,SOC,6977,1,Thesis Research,1.0 - 10.0,Thesis Research-Masters,TBA,TBA,TBA,,"WEN, M.",1108
124,SOC,6977,5,Thesis Research,1.0 - 10.0,Thesis Research-Masters,TBA,TBA,TBA,,"KORINEK, K.",1108
125,SOC,6977,6,Thesis Research,1.0 - 10.0,Thesis Research-Masters,TBA,TBA,TBA,,"UTZ, R. L.",1108
126,SOC,6988,1,Independent Study,3,Fac Consult-Masters,TBA,TBA,TBA,,"WEN, M.",1108
127,SOC,7070,1,Seminar,3,Population and Health,H,02:00 PM-05:00 PM,BEH S 315,,"UTZ, R. L.",1108
129,SOC,7800,1,Activity,1.0 - 3.0,Profess Development,W,02:00 PM-02:50 PM,TBA .,,"WEN, M.",1108
131,SOC,7911,1,Independent Study,1.0 - 6.0,Comp Intern Readings I,TBA,TBA,TBA,,"WEN, M.",1108
132,SOC,7912,1,Independent Study,1.0 - 6.0,Qual Ex #1 Read CIS II,TBA,TBA,TBA,,"WEN, M.",1108
133,SOC,7921,1,Independent Study,1.0 - 6.0,Qual Ex#1 Read Pop I,TBA,TBA,TBA,,"WEN, M.",1108
134,SOC,7922,1,Independent Study,1.0 - 6.0,Qual Ex #1 Read Pop II,TBA,TBA,TBA,,"WEN, M.",1108
135,SOC,7931,1,Independent Study,1.0 - 6.0,Qual Exam Area #2 I,TBA,TBA,TBA,,"WEN, M.",1108
136,SOC,7932,1,Independent Study,1.0 - 6.0,Qual Exam Area #2 II,TBA,TBA,TBA,,"WEN, M.",1108
137,SOC,7941,1,Private Instruction,1.0 - 9.0,Research Instruction I,TBA,TBA,TBA,,"WEN, M.",1108
140,SOC,7941,3,Private Instruction,1.0 - 9.0,Research Instruction I,TBA,TBA,TBA,,"KORINEK, K.",1108
141,SOC,7950,1,Independent Study,1.0 - 9.0,Dissertation Pro Dev,TBA,TBA,TBA,,"WEN, M.",1108
142,SOC,7950,2,Independent Study,1.0 - 9.0,Dissertation Pro Dev,TBA,TBA,TBA,,"MELTON, H. C.",1108
143,SOC,7950,3,Independent Study,1.0 - 9.0,Dissertation Pro Dev,TBA,TBA,TBA,,"KENTOR, J. D.",1108
144,SOC,7950,4,Independent Study,1.0 - 9.0,Dissertation Pro Dev,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1108
145,SOC,7950,5,Independent Study,1.0 - 9.0,Dissertation Pro Dev,TBA,TBA,TBA,,"JORGENSON, A. K.",1108
146,SOC,7951,1,Independent Study,1.0 - 3.0,Directed Reading-PhD,TBA,TBA,TBA,,"WEN, M.",1108
147,SOC,7951,5,Independent Study,1.0 - 3.0,Directed Reading-PhD,TBA,TBA,TBA,,"ZIMMER, Z.",1108
148,SOC,7951,6,Independent Study,1.0 - 3.0,Directed Reading-PhD,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1108
149,SOC,7977,1,Thesis Research,1.0 - 12.0,Dissertation Res-PhD,TBA,TBA,TBA,,"WEN, M.",1108
150,SOC,7977,3,Thesis Research,1.0 - 12.0,Dissertation Res-PhD,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1108
151,SOC,7977,4,Thesis Research,1.0 - 12.0,Dissertation Res-PhD,TBA,TBA,TBA,,"MELTON, H. C.",1108
152,SOC,7977,5,Thesis Research,1.0 - 12.0,Dissertation Res-PhD,TBA,TBA,TBA,,"KENTOR, J. D.",1108
153,SOC,7977,6,Thesis Research,1.0 - 12.0,Dissertation Res-PhD,TBA,TBA,TBA,,"JORGENSON, A. K.",1108
154,SOC,7988,1,Independent Study,3,Fac Consultation-PhD,TBA,TBA,TBA,,"WEN, M.",1108
155,SOC,7999,1,Continuing Registration,0,Continuing Registration,TBA,TBA,TBA,,"KENTOR, J. D.",1108
2,SOC,101,1,Lecture,0,Introduction to Sociology,"M,W,F",09:40 AM-10:30 AM,S BEH AUD .,AOCE,"JORGENSON, A. K.",1114
4,SOC,101,90,Lecture,0,Introduction to Sociology,TBA,TBA,TBA,AOCE ONLN,"RIGBY, B. D.",1114
7,SOC,102,90,Lecture,0,Current Soc Prblms in America,TBA,TBA,TBA,AOCE ONLN,"RIGBY, B. D.",1114
10,SOC,115,90,Lecture,0,Doing Sociology,TBA,TBA,TBA,AOCE ONLN,"POOLE, D. H.",1114
13,SOC,341,1,Lecture,0,Soc of Rock and Roll,"T,H",09:10 AM-10:30 AM,S BEH AUD .,AOCE,"MARTINEZ, T. A.",1114
15,SOC,342,1,Lecture,0,Sociology of Film,"T,H",02:00 PM-03:20 PM,BEH S 115,AOCE,"PAGE, F. J.",1114
17,SOC,351,1,Lecture,0,The Digital Society,"T,H",10:45 AM-12:05 PM,BEH S 114,AOCE,"GOODMAN, M. N.",1114
19,SOC,1010,1,Lecture,4,Intro To Sociology,"M,W,F",09:40 AM-10:30 AM,S BEH AUD .,BF,"JORGENSON, A. K.",1114
21,SOC,1010,2,Lecture,4,Intro To Sociology,"T,H",10:45 AM-12:05 PM,FMAB AUD,BF,"GEIST, C.",1114
22,SOC,1010,20,Lecture,4,Intro To Sociology,T,06:00 PM-08:45 PM,BOUNTIFUL 202,BF,"RIGBY, B. D.",1114
23,SOC,1010,90,Lecture,4,Intro To Sociology,TBA,TBA,TBA,BF ONLN,"RIGBY, B. D.",1114
26,SOC,1015,90,Lecture,2,Doing Sociology,TBA,TBA,TBA,ONLN,"POOLE, D. H.",1114
29,SOC,1020,90,Lecture,3,Social Problems,TBA,TBA,TBA,BF ONLN,"RIGBY, B. D.",1114
32,SOC,3020,70,Lecture,3,Social Psychology,W,06:00 PM-08:45 PM,SANDY 122,,"WRATHALL, J. A.",1114
33,SOC,3041,1,Lecture,3,Soc of Rock and Roll,"T,H",09:10 AM-10:30 AM,S BEH AUD .,BF,"MARTINEZ, T. A.",1114
35,SOC,3042,1,Lecture,3,Sociology of Film,"T,H",02:00 PM-03:20 PM,BEH S 115,,"PAGE, F. J.",1114
37,SOC,3051,1,Lecture,3,The Digital Society,"T,H",10:45 AM-12:05 PM,BEH S 114,,"GOODMAN, M. N.",1114
41,SOC,3061,90,Lecture,3,Sociology of Sports,TBA,TBA,TBA,ONLN,"TIMBERLAKE, M. F.",1114
43,SOC,3111,1,Lecture,3,Research Methods,"M,W,F",10:45 AM-11:35 AM,BEH S 116,,"UTZ, R. L.",1114
44,SOC,3111,90,Lecture,3,Research Methods,TBA,TBA,TBA,ONLN,"TIMBERLAKE, M. F.",1114
46,SOC,3112,1,Lecture,4,Social Statistics,"M,W,F",08:35 AM-09:25 AM,BEH S 116,QBQI,"KUO, W. H.",1114
48,SOC,3112,2,Lecture,4,Social Statistics,"T,H",09:10 AM-10:30 AM,PAB 103,QBQI,"FU, V.",1114
50,SOC,3112,70,Lecture,4,Social Statistics,M,06:00 PM-09:00 PM,SANDY SITE,QBQI,"WINITZKY, J. R.",1114
52,SOC,3112,90,Lecture,4,Social Statistics,TBA,TBA,TBA,ONLN QBQI,"LI, K.",1114
54,SOC,3140,1,Lecture,3,Social Theory,"M,W,F",10:45 AM-11:35 AM,BEH S 114,,"STEWART, J.",1114
55,SOC,3140,90,Lecture,3,Social Theory,TBA,TBA,TBA,ONLN,"PAGE, F. J.",1114
57,SOC,3200,1,Field Work,4,Diversity Service Learning,"T,H",10:45 AM-12:05 PM,SW 133,SL,"MARTINEZ, T. A.",1114
58,SOC,3337,1,Lecture,3,Gender & Sexuality,"M,W,F",10:45 AM-11:35 AM,SW 134,DVBF,"KORINEK, K.",1114
60,SOC,3365,1,Lecture,3,Ethnic Minorities Amer,"M,W,F",09:40 AM-10:30 AM,BEH S 102,DVBF,"QUASHIE, N. T.",1114
62,SOC,3365,90,Lecture,3,Ethnic Minorities Amer,TBA,TBA,TBA,DVBF ONLN,"TYLER, D.",1114
65,SOC,3380,10,Lecture,3,Race/Ethncty/Cls/Gender,W,06:00 PM-08:45 PM,BEH S 114,DV,"TYLER, D.",1114
67,SOC,3393,1,Practicum,3,Diversity Internship,TBA,TBA,TBA,,"POOLE, D. H.",1114
68,SOC,3435,1,Lecture,3,Soc Of Econ Development,"T,H",12:25 PM-01:45 PM,BEH S 107,,"BIRKHOLZ, R. J.",1114
69,SOC,3436,1,Lecture,3,Global Social Structure,"T,H",10:45 AM-12:05 PM,SW 131,,"MORRIS, M.",1114
72,SOC,3440,90,Lecture,3,Sociology of Religion,TBA,TBA,TBA,BF ONLN,"PAGE, F. J.",1114
74,SOC,3480,70,Lecture,3,Environmental Sociology,T,06:00 PM-08:45 PM,SANDY 122,,"GIVENS, J. E.",1114
75,SOC,3560,1,Lecture,3,Deviant Beh/Soc Control,"T,H",12:25 PM-01:45 PM,BEH S 116,,"LOEBACH, P. J.",1114
76,SOC,3561,1,Lecture,3,Criminology,"T,H",09:10 AM-10:30 AM,BEH S 115,,"GOODMAN, M. N.",1114
77,SOC,3561,90,Lecture,3,Criminology,TBA,TBA,TBA,ONLN,"MELTON, H. C.",1114
79,SOC,3562,90,Lecture,3,Juvenile Delinquency,TBA,TBA,TBA,ONLN,"BENCH, L. L.",1114
81,SOC,3565,1,Lecture,3,Women and Crime,"T,H",10:45 AM-12:05 PM,BEH S 112,,"MELTON, H. C.",1114
83,SOC,3566,10,Lecture,3,Society & the Crim Mind,T,06:00 PM-08:45 PM,BEH S 115,,"BENCH, L. L.",1114
85,SOC,3569,70,Lecture,3,"Terrorism, Violence, Aggr",H,06:00 PM-08:45 PM,SANDY 122,,"GOODMAN, M. N.",1114
86,SOC,3593,1,Practicum,3,Criminology Internship,TBA,TBA,TBA,,"BENCH, L. L.",1114
87,SOC,3638,90,Lecture,3,Soc of Marriage & Fam,TBA,TBA,TBA,ONLN,"SILLITO, C. A. L.",1114
90,SOC,3650,1,Lecture,3,Population & Society,"M,W,F",10:45 AM-11:35 AM,BEH S 112,IQIB,"NATHENSON, S. L.",1114
91,SOC,3673,1,Lecture,3,Social Epidemiology,"T,H",09:10 AM-10:30 AM,AEB 350,QBQI,"HOLLINGSHAUS, M. S.",1114
92,SOC,3741,1,Lecture,3,Sociology of Migration,"M,W,F",09:40 AM-10:30 AM,BEH S 116,IR,"KORINEK, K.",1114
93,SOC,3950,1,Independent Study,1.0 - 3.0,Individual Research,TBA,TBA,TBA,,"WEN, M.",1114
94,SOC,3950,5,Independent Study,1.0 - 3.0,Individual Research,TBA,TBA,TBA,,"MELTON, H. C.",1114
95,SOC,3951,1,Independent Study,1.0 - 3.0,Directed Reading,TBA,TBA,TBA,,"KENTOR, J. D.",1114
98,SOC,3952,1,Practicum,1.0 - 3.0,Individual Internships,TBA,TBA,TBA,,"KENTOR, J. D.",1114
99,SOC,3965,10,Special Topics,3,Comparative Inequalities,H,06:00 PM-08:45 PM,BEH S 105,,"GEIST, C.",1114
102,SOC,4693,1,Independent Study,1.0 - 3.0,Teaching Experience,TBA,TBA,TBA,,"MARTINEZ, T. A.",1114
103,SOC,4693,4,Independent Study,1.0 - 3.0,Teaching Experience,TBA,TBA,TBA,,"NATHENSON, S. L.",1114
104,SOC,4693,5,Independent Study,1.0 - 3.0,Teaching Experience,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1114
105,SOC,4693,6,Independent Study,1.0 - 3.0,Teaching Experience,TBA,TBA,TBA,,"POOLE, D. H.",1114
106,SOC,4693,7,Independent Study,3,Teaching Experience,TBA,TBA,TBA,,"KENTOR, J. D.",1114
107,SOC,4693,8,Independent Study,3,Teaching Experience,TBA,TBA,TBA,,"KORINEK, K.",1114
108,SOC,4877,1,Independent Study,3,Senior Thesis,TBA,TBA,TBA,,"MELTON, H. C.",1114
109,SOC,4999,1,Honors Thesis Project,3,Honors Thesis/Project,TBA,TBA,TBA,HON,"MELTON, H. C.",1114
110,SOC,5965,90,Special Topics,1.0 - 3.0,Sociology of Religion,TBA,TBA,TBA,ONLN,"PAGE, F. J.",1114
112,SOC,6110,1,Seminar,3,Methods of Social Research,F,02:00 PM-05:00 PM,BEH S 315,,"UTZ, R. L.",1114
113,SOC,6950,1,Independent Study,1.0 - 3.0,Indiv Research-Masters,TBA,TBA,TBA,,"WEN, M.",1114
114,SOC,6950,5,Independent Study,1.0 - 3.0,Indiv Research-Masters,TBA,TBA,TBA,,"ZIMMER, Z.",1114
115,SOC,6950,6,Independent Study,1.0 - 3.0,Indiv Research-Masters,TBA,TBA,TBA,,"UTZ, R. L.",1114
116,SOC,6950,7,Independent Study,3,Indiv Research-Masters,TBA,TBA,TBA,,"SMITH, K. R.",1114
117,SOC,6950,8,Independent Study,3,Indiv Research-Masters,TBA,TBA,TBA,,"UTZ, R. L.",1114
120,SOC,6950,9,Independent Study,3,Indiv Research-Masters,TBA,TBA,TBA,,"WEN, M.",1114
121,SOC,6950,10,Independent Study,1.0 - 3.0,Indiv Research-Masters,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1114
122,SOC,6950,11,Independent Study,1.0 - 3.0,Indiv Research-Masters,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1114
123,SOC,6951,1,Independent Study,1.0 - 3.0,Dir Reading-Masters,TBA,TBA,TBA,,"WEN, M.",1114
124,SOC,6951,3,Independent Study,3,Dir Reading-Masters,TBA,TBA,TBA,,"MARTINEZ, T. A.",1114
125,SOC,6965,1,Special Topics,1.0 - 3.0,Teaching Practicum,TBA,TBA,TBA,,"WEN, M.",1114
126,SOC,6965,2,Special Topics,3,Comparative Inequalities,H,06:00 PM-08:45 PM,BEH S 105,,"GEIST, C.",1114
129,SOC,6977,1,Thesis Research,1.0 - 10.0,Thesis Research-Masters,TBA,TBA,TBA,,"WEN, M.",1114
130,SOC,6988,1,Independent Study,3,Fac Consult-Masters,TBA,TBA,TBA,,"WEN, M.",1114
131,SOC,7050,1,Seminar,3,Contemp Soc Theory,W,02:00 PM-05:00 PM,BEH S 315,,"STEWART, J.",1114
132,SOC,7130,1,Lecture,3,Statistics II,"T,H",12:25 PM-01:45 PM,BEH S 101,,"FU, V.",1114
134,SOC,7800,1,Activity,1.0 - 3.0,Profess Development,TBA,TBA,TBA,,"WEN, M.",1114
135,SOC,7911,1,Independent Study,1.0 - 6.0,Comp Intern Readings I,TBA,TBA,TBA,,"WEN, M.",1114
136,SOC,7912,1,Independent Study,1.0 - 6.0,Qual Ex #1 Read CIS II,TBA,TBA,TBA,,"WEN, M.",1114
137,SOC,7921,1,Independent Study,1.0 - 6.0,Qual Ex#1 Read Pop I,TBA,TBA,TBA,,"WEN, M.",1114
138,SOC,7922,1,Independent Study,1.0 - 6.0,Qual Ex #1 Read Pop II,TBA,TBA,TBA,,"WEN, M.",1114
139,SOC,7931,1,Independent Study,1.0 - 6.0,Qual Exam Area #2 I,TBA,TBA,TBA,,"WEN, M.",1114
142,SOC,7932,1,Independent Study,1.0 - 6.0,Qual Exam Area #2 II,TBA,TBA,TBA,,"WEN, M.",1114
143,SOC,7942,1,Private Instruction,1.0 - 9.0,Research Instruction II,TBA,TBA,TBA,,"WEN, M.",1114
144,SOC,7942,2,Private Instruction,1.0 - 9.0,Research Instruction II,TBA,TBA,TBA,,"JORGENSON, A. K.",1114
145,SOC,7950,1,Independent Study,1.0 - 9.0,Dissertation Pro Dev,TBA,TBA,TBA,,"WEN, M.",1114
146,SOC,7951,1,Independent Study,1.0 - 3.0,Directed Reading-PhD,TBA,TBA,TBA,,"WEN, M.",1114
