"PreMajor","IMajor","FMajor","Masters","PhD","Prof","NM","total","MeanAge","Males","White","FT","Transfer","Resident","Foreign","MeanCredits","MeanTransCredit","MeanUCredit","MeanUGPA","MeanHSGPA","MeanTransGPA","M1","M2","M3","M4","M5","M6","M7","M8","M9","M10","Fresh","Soph","Jr","Sen","Grad","C1","C2","C3","C4","C5","HS1","HS2","HS3","HS4","HS5","T1","T2","T3","T4","T5","cnum","secnum","term","Dept"
"5","2","36","0","0","0","0","43","25.7","35%","79%","51%","58%","98%","0%","10.7","59.6","64.6","2.86","3.07","3.14","Sociology","Undeclared","Intmd Psychology","SS Behav Science & Health","Exercise & Sport Sci","Theatre","Health Promotn & Educ",NA,NA,NA,"0%","5%","37%","58%","0%","SOC 3380 - Race/Ethncty/Cls/Gender","SOC 3030 - Social Structure","SOC 3020 - Social Psychology","SOC 3560 - Deviant Beh/Soc Control","SOC 3563 - Policing in U.S. Society","OLYMPUS HIGH SCHOOL","BRIGHTON HIGH SCHOOL","EAST HIGH SCHOOL","SKYLINE HIGH SCHOOL","TAYLORSVILLE HIGH SC","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","JEFFERSON STATE COMMUNITY COLLEGE","SAMFORD UNIVERSITY","ST LOUIS COMM COLL AT FLORISSANT VALLEY",3140,70,1068,"SOC"
"3","3","33","0","0","0","1","40","24.5","53%","63%","90%","53%","80%","3%","13.4","59.3","71.6","2.66","3.23","3.01","Sociology","Political Science","Intmd Psychology","Economics","Social Work","Undeclared","Medicine","Law","SS Behav Science & Health","Human Develop & Family Std","3%","5%","30%","63%","0%","SOC 3111 - Research Methods","PSY 3220 - Chldhd/Adlscnt Develop","SOC 3112 - Social Statistics","SOC 3337 - Sociology Of Gender","PSY 3460 - Intr Health Psychology","JUDGE MEMORIAL HIGH","CAPITAL HIGH SCHOOL","DAV STARR JORDAN HIG","EAST HIGH SCHOOL","EDWARD MARCUS HIGH S","SALT LAKE COMMUNITY COLLEGE","GOLDEN WEST COLLEGE","COLLEGE OF EASTERN UTAH","DIXIE STATE COLLEGE","FORT SCOTT COMMUNITY COLLEGE",3334,1,1068,"SOC"
"14","0","38","0","0","0","0","52","23.9","54%","83%","79%","54%","88%","0%","12.8","56.3","58.9","2.96","3.52","3.33","Sociology","Undeclared","Education","Psychology","Biomedical Engineering","Medicine","Physics","Business","Biology","Law","10%","15%","19%","56%","0%","SOC 3140 - Social Theory","CHEM 2315 - Organic Chemistry Lab I","SOC 3111 - Research Methods","PSY 3400 - Abnormal Behavior","BUS 1050 - Foundations of Business","EAST HIGH SCHOOL","HUNTER HIGH SCHOOL","ALTA HIGH SCHOOL","BOUNTIFUL HIGH SCHOO","COPPER HILLS HIGH SC","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","WEBER STATE UNIVERSITY","CITRUS COLLEGE","COLLEGE OF EASTERN UTAH",3337,1,1068,"SOC"
"19","0","42","0","0","0","1","62","24.3","45%","81%","84%","56%","81%","2%","12.6","44.3","56.3","2.84","3.49","3.07","Sociology","Psychology","Undeclared","Social Work","Computer Science","Business","Art","Mass Communication","English","Materials Science & Engg","10%","15%","44%","32%","0%","SOC 3562 - Juvenile Delinquency","SOC 3561 - Criminology","ATHL 1200 - Football-Men","SOC 3030 - Social Structure","ESSF 1145 - Bowling Elem","SKYLINE HIGH SCHOOL","ALTA HIGH SCHOOL","LAYTON HIGH SCHOOL","ADOLFO CAMARILLO HIG","BRIGHTON HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","COFFEYVILLE COMMUNITY COLLEGE","FLORIDA STATE UNIVERSITY","PALOMAR COLLEGE",3337,2,1068,"SOC"
"18","3","34","0","0","0","2","57","23.4","39%","61%","84%","65%","82%","2%","13.3","53.2","56.3","2.91","3.32","3.08","Sociology","Psychology","Undeclared","Business","Economics","Nursing","Intmd Business","Film Studies","History","Law","7%","23%","28%","42%","0%","BUS 1050 - Foundations of Business","SOC 3562 - Juvenile Delinquency","SOC 3112 - Social Statistics","SOC 3560 - Deviant Beh/Soc Control","PSY 1010 - General Psychology","WEST HIGH SCHOOL","COTTONWOOD HIGH SCHO","JUDGE MEMORIAL HIGH","ANTIOCH HIGH SCHOOL","CYPRUS HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","DIXIE STATE COLLEGE","LDS BUSINESS COLLEGE","UTAH STATE UNIVERSITY",3365,1,1068,"SOC"
"8","3","17","0","0","0","1","29","25.5","59%","90%","66%","55%","100%","0%","10.9","52.8","59.5","2.88","3.66","3.24","Sociology","Business","Intmd Business","Undeclared","Non Matriculated","International Studies","English","Mechanical Engg","Intmd Mechanical Engg","Computer Engineering","10%","3%","34%","52%","0%","SOC 3140 - Social Theory","SOC 3638 - Soc of Marriage & Fam","ME EN 2650 - Conc Engr I-Manuf","BUS 1050 - Foundations of Business","ED PS 5210 - Interview Counseling","BOUNTIFUL HIGH SCHOO","CLEARFIELD HIGH SCHO","ALTA HIGH SCHOOL","DAVIS HIGH SCHOOL","LAYTON CHRISTIAN ACA","SALT LAKE COMMUNITY COLLEGE","BARSTOW COLLEGE","BRIGHAM YOUNG UNIVERSITY","BRIGHAM YOUNG UNIVERSITY - IDAHO","DIXIE STATE COLLEGE",3365,20,1068,"SOC"
"4","2","36","0","0","0","1","43","27.3","49%","81%","49%","65%","100%","0%","10.2","62.5","55.8","2.98","3.34","3.02","Sociology","Human Develop & Family Std","Intmd Business","Non Matriculated","Communication Skills","Mathematics","Speech Communication","Univ Studies Health","Undeclared","Political Science","0%","2%","42%","56%","0%","SOC 3140 - Social Theory","SOC 3563 - Policing in U.S. Society","SOC 3561 - Criminology","SOC 3030 - Social Structure","SOC 3112 - Social Statistics","EAST HIGH SCHOOL","BARTLESVILLE HIGH SC","BRIGHTON HIGH SCHOOL","COPPER HILLS HIGH SC","CYPRUS HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY","BRIGHAM YOUNG UNIVERSITY - IDAHO","JAMESTOWN COMMUNITY COLLEGE","SADDLEBACK COLLEGE",3380,70,1068,"SOC"
"2","0","20","0","0","0","1","23","27.7","52%","83%","61%","65%","100%","0%","11.7","48.7","65.4","2.87","3.40","3.14","Sociology","Political Science","English","Non Matriculated","Environmental Studies","Communication Skills","Human Develop & Family Std","Physical Therapy",NA,NA,"0%","4%","22%","74%","0%","SOC 3112 - Social Statistics","SOC 3650 - Population & Society","SOC 3140 - Social Theory","SOC 3334 - American Class System","SOC 3562 - Juvenile Delinquency","EAST HIGH SCHOOL","GRANITE HIGH SCHOOL","HIGHLAND HIGH SCHOOL","MONTICELLO HIGH SCHO","PROVO SENIOR HIGH SC","SALT LAKE COMMUNITY COLLEGE","UTAH STATE UNIVERSITY","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY","BRIGHAM YOUNG UNIVERSITY - IDAHO",3385,1,1068,"SOC"
"2","0","15","0","0","0","0","17","23.2","59%","82%","76%","59%","100%","0%","12.6","39.2","57.0","2.86","3.43","3.20","Sociology","International Studies","Psychology","Art","Communication Skills","Economics","Chemical Engg","Consumer & Community Stds",NA,NA,"0%","12%","47%","41%","0%","SOC 3112 - Social Statistics","SOC 3561 - Criminology","C LIT 3670 - Comp World Lit/Civiliz","PSY 3400 - Abnormal Behavior","PSY 3901 - Modes: Technology","DAVIS HIGH SCHOOL","ABSEGAMI HIGH SCHOOL","BINGHAM HIGH SCHOOL","BRIGHTON HIGH SCHOOL","HUNTER HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY HAWAII CAMPUS","GOLDEN WEST COLLEGE","UTAH STATE UNIVERSITY","UTAH VALLEY STATE COLLEGE",3433,1,1068,"SOC"
"3","0","21","0","0","0","1","25","24.7","44%","84%","92%","44%","96%","4%","13.6","48.8","60.8","2.98","3.37","3.16","Sociology","Undeclared","International Studies","Business","Political Science","Philosophy","Law","Human Develop & Family Std","International Student Exchange",NA,"4%","16%","28%","52%","0%","SOC 3334 - American Class System","SOC 3020 - Social Psychology","SOC 3140 - Social Theory","SOC 3112 - Social Statistics","FCS 3215 - Dev Inf & Childhood","EAST HIGH SCHOOL","BOUNTIFUL HIGH SCHOO","BRIGHTON HIGH SCHOOL","COPPER HILLS HIGH SC","FOREIGN HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","DIXIE STATE COLLEGE","UTAH STATE UNIVERSITY",NA,3435,1,1068,"SOC"
"6","3","38","0","0","0","2","49","24.6","55%","76%","80%","51%","88%","4%","13.0","51.2","54.4","3.18","3.39","3.14","Sociology","International Studies","Psychology","Intmd Psychology","Political Science","Electrical Engg","Law","Marketing","Accounting","Nursing","2%","12%","35%","51%","0%","HIST 1510 - World Hist Since 1500","BUS 2900 - Intro International Bus","POLS 2100 - Intro Intntl Relation","SOC 3561 - Criminology","SOC 3140 - Social Theory","BRIGHTON HIGH SCHOOL","KAHUKU HIGH SCHOOL","BOISE HIGH SCHOOL","BOUNTIFUL HIGH SCHOO","COPPER HILLS HIGH SC","SALT LAKE COMMUNITY COLLEGE","DIXIE STATE COLLEGE","UTAH STATE UNIVERSITY","LDS BUSINESS COLLEGE","PONTIFICIA UNIV. CATOLICA DEL PERU",3436,1,1068,"SOC"
"9","2","51","0","0","0","0","62","24.6","48%","73%","76%","45%","79%","3%","12.7","50.4","60.1","3.00","3.45","3.13","Sociology","Psychology","English","Intmd Psychology","Political Science","Human Develop & Family Std","Education","Undeclared","Biology","SS Behav Science & Health","3%","10%","31%","56%","0%","SOC 3140 - Social Theory","SOC 3562 - Juvenile Delinquency","SOC 3561 - Criminology","SOC 3112 - Social Statistics","SOC 3030 - Social Structure","SKYLINE HIGH SCHOOL","OLYMPUS HIGH SCHOOL","BRIGHTON HIGH SCHOOL","FOREIGN HIGH SCHOOL","JUDGE MEMORIAL HIGH","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY","WEBER STATE UNIVERSITY","ALLAN HANCOCK COLLEGE",3560,10,1068,"SOC"
"13","2","59","0","0","0","0","74","24.0","31%","81%","81%","41%","88%","4%","12.9","46.5","49.9","3.06","3.55","3.20","Sociology","Psychology","Undeclared","Political Science","Human Develop & Family Std","Business","Law","Philosophy","SS Behav Science & Health","Marketing","9%","22%","38%","31%","0%","SOC 3111 - Research Methods","SOC 3562 - Juvenile Delinquency","SOC 3337 - Sociology Of Gender","SOC 1010 - Intro To Sociology","SOC 3140 - Social Theory","DAVIS HIGH SCHOOL","OLYMPUS HIGH SCHOOL","COTTONWOOD HIGH SCHO","FOREIGN HIGH SCHOOL","WEST HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","DIXIE STATE COLLEGE","UTAH VALLEY STATE COLLEGE","WEBER STATE UNIVERSITY","BRIGHAM YOUNG UNIVERSITY",3561,1,1068,"SOC"
"10","3","29","0","0","0","1","43","26.7","42%","84%","49%","67%","100%","0%","10.6","53.2","49.4","2.95","3.33","3.08","Sociology","Psychology","Undeclared","Economics","Political Science","Intmd Psychology","Human Develop & Family Std","Parks Recreation & Tourism","Continuing Education","Intmd Business","2%","9%","42%","47%","0%","SOC 3563 - Policing in U.S. Society","SOC 3030 - Social Structure","SOC 3638 - Soc of Marriage & Fam","SOC 3020 - Social Psychology","SOC 3380 - Race/Ethncty/Cls/Gender","BRIGHTON HIGH SCHOOL","BINGHAM HIGH SCHOOL","DAVIS HIGH SCHOOL","JORDAN HIGH SCHOOL","JUDGE MEMORIAL HIGH","SALT LAKE COMMUNITY COLLEGE","SOUTHERN UTAH UNIVERSITY","UTAH VALLEY STATE COLLEGE","COLLEGE OF EASTERN UTAH","DIXIE STATE COLLEGE",3561,70,1068,"SOC"
"8","2","55","0","0","0","1","66","24.7","45%","85%","88%","58%","92%","3%","13.1","48.0","57.4","3.06","3.47","3.20","Sociology","Psychology","Undeclared","Law","SS Behav Science & Health","Political Science","Biology","Economics","Medicine","Education","5%","6%","41%","48%","0%","SOC 3561 - Criminology","SOC 3111 - Research Methods","SOC 3337 - Sociology Of Gender","SOC 3560 - Deviant Beh/Soc Control","SOC 3140 - Social Theory","DAVIS HIGH SCHOOL","COTTONWOOD HIGH SCHO","JUDGE MEMORIAL HIGH","BARTLESVILLE HIGH SC","BRIGHTON HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY","DIXIE STATE COLLEGE","CITRUS COLLEGE",3562,1,1068,"SOC"
"7","3","37","0","0","0","1","48","27.4","50%","69%","50%","54%","100%","0%","10.5","50.8","61.4","2.95","3.40","3.13","Sociology","Intmd Psychology","Economics","Law","Psychology","Political Science","English","Biology","Anthropology","Intmd Business","6%","4%","33%","56%","0%","SOC 3380 - Race/Ethncty/Cls/Gender","SOC 3140 - Social Theory","SOC 3112 - Social Statistics","SOC 3561 - Criminology","SOC 3560 - Deviant Beh/Soc Control","BRIGHTON HIGH SCHOOL","OLYMPUS HIGH SCHOOL","SKYLINE HIGH SCHOOL","BINGHAM HIGH SCHOOL","DAVIS HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY","BROOKS COLLEGE","VANGUARD UNIVERSITY OF SOUTHERN CALIFORNIA",3563,70,1068,"SOC"
"0","1","9","0","0","0","0","10","28.2","30%","80%","60%","30%","100%","0%","11.2","47.4","81.5","2.98","3.06","2.89","Sociology","Intmd Psychology","Consumer & Community Stds",NA,NA,NA,NA,NA,NA,NA,"0%","10%","30%","60%","0%","SOC 3337 - Sociology Of Gender","PSY 3000 - Statistical Methods Psy","WRTG 3012 - Social Sciences","SOC 3561 - Criminology","SOC 3562 - Juvenile Delinquency","BEAR RIVER HIGH SCHO","BRIGHTON HIGH SCHOOL","JUDGE MEMORIAL HIGH","TENNESSEE HIGH SCHOO","UNION HIGH SCHOOL","IDAHO STATE UNIVERSITY","SALT LAKE COMMUNITY COLLEGE","SHERIDAN COLLEGE",NA,NA,3593,1,1068,"SOC"
"9","2","19","0","0","0","0","30","22.6","30%","77%","83%","50%","87%","0%","13.0","48.3","56.6","2.85","3.37","3.05","Sociology","Undeclared","Social Work","Education","Psychology","Intmd Psychology","Medicine","Health Promotion & Educatn","Nursing","Theatre","0%","20%","33%","47%","0%","SOC 3140 - Social Theory","SOC 3334 - American Class System","FCS 3450 - Family Economic Issues","SOC 3337 - Sociology Of Gender","SOC 3965 - Special Topics","EAST HIGH SCHOOL","HIGHLAND HIGH SCHOOL","NORTHRIDGE HIGH SCHO","BINGHAM HIGH SCHOOL","BORAH HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY","COASTLINE COMMUNITY COLLEGE","COLLEGE OF EASTERN UTAH","DIXIE STATE COLLEGE",3638,1,1068,"SOC"
"3","5","25","0","0","0","0","33","25.9","24%","88%","61%","67%","100%","0%","11.3","53.7","52.0","3.08","3.63","3.21","Sociology","Intmd Psychology","Human Develop & Family Std","Political Science","Communication Skills","SS Behav Science & Health",NA,NA,NA,NA,"3%","3%","33%","61%","0%","SOC 3140 - Social Theory","SOC 3561 - Criminology","PSY 3010 - Research Methods Psych","PSY 3400 - Abnormal Behavior","SOC 3365 - Ethnic Minorities Amer","VIEWMONT HIGH SCHOOL","BOUNTIFUL HIGH SCHOO","SKYLINE HIGH SCHOOL","DAVIS HIGH SCHOOL","LAYTON CHRISTIAN ACA","SALT LAKE COMMUNITY COLLEGE","DIXIE STATE COLLEGE","WEBER STATE UNIVERSITY","BRIGHAM YOUNG UNIVERSITY","COLLEGE OF EASTERN UTAH",3638,20,1068,"SOC"
"3","2","33","0","0","0","0","38","24.9","53%","92%","76%","68%","95%","0%","12.5","56.4","50.7","3.07","3.41","3.06","Sociology","Speech Communication","International Studies","Mass Communication","Undeclared","Political Science","Biology","Anthropology","Education","Intmd Business","3%","8%","45%","45%","0%","SOC 3111 - Research Methods","SOC 3030 - Social Structure","SOC 3562 - Juvenile Delinquency","SOC 3385 - Cities and Communities","ESSF 1085 - Weight Training Elem","HIGHLAND HIGH SCHOOL","ALTA HIGH SCHOOL","EAST CARBON HIGH SCH","EAST HIGH SCHOOL","HORIZONTE INSTRUCTIO","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","UTAH STATE UNIVERSITY","BRIGHAM YOUNG UNIVERSITY","BRIGHAM YOUNG UNIVERSITY - IDAHO",3650,1,1068,"SOC"
"5","0","28","0","0","0","0","33","23.7","48%","91%","79%","39%","97%","0%","12.8","38.9","66.8","3.13","3.49","3.27","Sociology","SS Behav Science & Health","English","Business","Undeclared","Dentistry","Environmental Studies","Environmental Earth Sci","Speech Communication",NA,"3%","6%","39%","52%","0%","BIOL 3510 - Biological Chemistry I","SOC 3111 - Research Methods","SOC 3140 - Social Theory","H EDU 3050 - Community Hlth Issues","SOC 3561 - Criminology","BRIGHTON HIGH SCHOOL","HIGHLAND HIGH SCHOOL","BINGHAM HIGH SCHOOL","JUDGE MEMORIAL HIGH","BOUNTIFUL HIGH SCHOO","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","DIXIE STATE COLLEGE","MESA COMMUNITY COLLEGE","SOUTHERN UTAH UNIVERSITY",3673,1,1068,"SOC"
"6","1","28","0","0","0","1","36","26.4","28%","92%","67%","56%","100%","3%","11.7","54.2","68.4","2.95","3.50","3.13","SS Behav Science & Health","Sociology","Pharmacy","Degree Reached","Biology","Intmd Psychology","Political Science","SS Beh Science Health","Medicine","Business","3%","6%","25%","67%","0%","ECON 5190 - Health Economics","PHIL 3520 - Bioethics","SOC 3140 - Social Theory","PSY 3010 - Research Methods Psych","SOC 3111 - Research Methods","OLYMPUS HIGH SCHOOL","MURRAY HIGH SCHOOL","ALTA HIGH SCHOOL","BRIGHTON HIGH SCHOOL","COTTONWOOD HIGH SCHO","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","ARIZONA STATE UNIVERSITY","BRIGHAM YOUNG UNIVERSITY","DIXIE STATE COLLEGE",3673,10,1068,"SOC"
"0","0","1","0","0","0","0","1","25.0","0%","100%","100%","0%","100%","0%","17.0","40.0","127.0","3.81","3.97","3.54","Sociology",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0%","0%","0%","100%","0%","ECON 4020 - Intermed Macroecon","ECON 5460 - Latin American Hist-Dev","POLS 4844 - Utah's Hlth Editorial Bd","SOC 3435 - Soc Of Econ Development","SOC 3877 - Pre-Senior Thesis Sem","COPPER HILLS HIGH SC",NA,NA,NA,NA,"0","0","0","0","0",3877,1,1068,"SOC"
"5","2","35","0","0","0","1","43","24.8","58%","74%","72%","40%","70%","5%","12.3","57.7","72.0","2.70","3.25","3.19","Sociology","Undeclared","Intmd Psychology","Education","Economics","Degree Reached","Geography","Business","Speech Communication","Political Science","7%","19%","26%","49%","0%","SOC 3140 - Social Theory","SOC 3111 - Research Methods","ESSF 1145 - Bowling Elem","SOC 3112 - Social Statistics","SOC 3561 - Criminology","HIGHLAND HIGH SCHOOL","SKYLINE HIGH SCHOOL","ALTA HIGH SCHOOL","ANTIOCH HIGH SCHOOL","BRIGHTON HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","SNOW COLLEGE","COFFEYVILLE COMMUNITY COLLEGE","LEWIS AND CLARK COLLEGE","PACE UNIVERSITY-NEW YORK",3965,10,1068,"SOC"
"0","0","1","0","0","0","0","1","26.0","100%","0%","100%","100%","100%","0%","15.0","77.0","49.0","3.82","0.00","3.77","Sociology",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0%","0%","0%","100%","0%","HONOR 3214 - Foundations/Soc Sci","HONOR 3700 - Honors Think Tank","IS 2010 - Computer Essentials","SOC 4999 - Honors Thesis/Project","","0","0","0","0","0","SALT LAKE COMMUNITY COLLEGE",NA,NA,NA,NA,4999,1,1068,"SOC"
"1","0","2","0","0","0","0","3","23.7","33%","100%","100%","67%","100%","0%","14.7","24.2","82.7","3.12","3.38","2.81","SS Behav Science & Health","Education",NA,NA,NA,NA,NA,NA,NA,NA,"0%","33%","0%","67%","0%","CHEM 3510 - Biological Chemistry I","CHEM 1220 - General Chemistry II","BIOL 2420 - Human Physiology","GNDR 1100 - Gender & Social Change","PH TX 2700 - Common Medicines","VIEWMONT HIGH SCHOOL",NA,NA,NA,NA,"BRIGHAM YOUNG UNIVERSITY","UTAH STATE UNIVERSITY",NA,NA,NA,5720,1,1068,"SOC"
"83","2","62","0","0","0","2","149","21.1","58%","77%","85%","13%","87%","2%","12.9","22.8","32.4","2.80","3.46","3.22","Undeclared","Business","Psychology","Architectural Studies","Medicine","Sociology","Biomedical Engineering","Dentistry","Physical Therapy","Nursing","40%","40%","14%","7%","0%","PSY 1010 - General Psychology","CHEM 1220 - General Chemistry II","WRTG 2010 - Intermediate Writing","PHIL 1001 - Intro: Ethical Dilemmas","CHEM 1225 - General Chem Lab II","BRIGHTON HIGH SCHOOL","OLYMPUS HIGH SCHOOL","JUDGE MEMORIAL HIGH","BINGHAM HIGH SCHOOL","EAST HIGH SCHOOL","BRIGHAM YOUNG UNIVERSITY","UTAH STATE UNIVERSITY","UTAH VALLEY STATE COLLEGE","WEBER STATE UNIVERSITY","SALT LAKE COMMUNITY COLLEGE",1010,1,1074,"SOC"
"69","4","60","0","0","0","1","134","21.6","49%","81%","84%","14%","84%","2%","13.0","28.1","27.1","2.77","3.43","3.13","Undeclared","Business","Nursing","Psychology","Law","Medicine","Social Work","Biology","Communication Skills","Sociology","47%","33%","10%","10%","0%","BUS 1050 - Foundations of Business","WRTG 2010 - Intermediate Writing","PHIL 1000 - Intro: Survey of Philosophy","POLS 1100 - US National Govt","MATH 1100 - Quant Analysis","BRIGHTON HIGH SCHOOL","EAST HIGH SCHOOL","ST JOSEPH CATHOLIC H","MURRAY HIGH SCHOOL","SKYLINE HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","WEBER STATE UNIVERSITY","BRIGHAM YOUNG UNIVERSITY","BRIGHAM YOUNG UNIVERSITY - IDAHO",1010,2,1074,"SOC"
"42","6","45","0","0","0","5","98","22.3","53%","73%","82%","29%","88%","3%","12.7","40.0","27.8","3.01","3.50","3.30","Undeclared","Business","Intmd Business","Social Work","Biology","Sociology","Medicine","English","Nursing","Mechanical Engg","37%","34%","16%","13%","0%","WRTG 2010 - Intermediate Writing","ECON 2010 - Princ Of Microeconomics","HIST 1700 - American Civilization","MATH 1090 - Coll Alg Bus/Soc Sci","MATH 1050 - Coll Alg","EAST HIGH SCHOOL","TAYLORSVILLE HIGH SC","ALTA HIGH SCHOOL","BOUNTIFUL HIGH SCHOO","BRIGHTON HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","WEBER STATE UNIVERSITY","UTAH VALLEY STATE COLLEGE","ARIZONA WESTERN COLLEGE","BRIGHAM YOUNG UNIVERSITY",1010,3,1074,"SOC"
"14","3","21","0","0","0","2","40","27.8","55%","83%","58%","50%","98%","0%","10.2","43.5","48.0","3.10","3.51","3.26","Undeclared","Business","Sociology","English","Dentistry","Biomedical Engineering","Intmd Business","International Studies","Non Matriculated","Intmd Psychology","18%","20%","35%","28%","0%","BUS 1050 - Foundations of Business","PHIL 1000 - Intro: Survey of Philosophy","POLS 1100 - US National Govt","IS 2010 - Computer Essentials","ECE 6962 - Special Topics","OLYMPUS HIGH SCHOOL","ALTA HIGH SCHOOL","SKYLINE HIGH SCHOOL","BARTLESVILLE HIGH SC","HILLCREST HIGH SCHOO","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY - IDAHO","BROOKS COLLEGE","DIXIE STATE COLLEGE",1010,70,1074,"SOC"
"4","2","14","0","0","0","0","20","26.4","60%","90%","55%","55%","100%","0%","10.5","37.8","44.8","3.00","3.67","3.08","Sociology","Intmd Business","Undeclared","SS Behav Science & Health","English","Art","Chemical Engg","Business","Political Science",NA,"20%","20%","35%","25%","0%","ED PS 5960 - Special Topics","SOC 3561 - Criminology","PHIL 1000 - Intro: Survey of Philosophy","SOC 3020 - Social Psychology","SOC 3111 - Research Methods","BRIGHTON HIGH SCHOOL","EAST HIGH SCHOOL","JUAN DIEGO CATHOLIC","KEARNS HIGH SCHOOL","LAYTON CHRISTIAN ACA","SALT LAKE COMMUNITY COLLEGE","WEBER STATE UNIVERSITY","BROOKS COLLEGE","COLLEGE OF EASTERN UTAH","DIXIE STATE COLLEGE",1015,90,1074,"SOC"
"26","2","25","0","0","0","1","54","21.9","44%","69%","83%","22%","85%","2%","13.0","35.2","36.4","2.90","3.47","3.14","Undeclared","Business","Sociology","Education","Art","Medicine","Architectural Studies","Mechanical Engg","Speech Communication","Mass Communication","33%","31%","26%","9%","0%","BUS 1050 - Foundations of Business","HIST 1700 - American Civilization","MATH 1010 - Intrm Algebra","WRTG 2010 - Intermediate Writing","ECON 2020 - Princ Of Macroeconomics","JUDGE MEMORIAL HIGH","HIGHLAND HIGH SCHOOL","BINGHAM HIGH SCHOOL","BRIGHTON HIGH SCHOOL","EAST HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY","BRIGHAM YOUNG UNIVERSITY - IDAHO","COFFEYVILLE COMMUNITY COLLEGE","MT SAN ANTONIO COLLEGE",1020,1,1074,"SOC"
"16","4","27","0","0","0","1","48","23.6","50%","75%","77%","44%","98%","0%","12.5","43.4","51.6","2.78","3.29","3.12","Sociology","Psychology","Undeclared","Intmd Psychology","Social Work","Business","Art","Biology","Intmd Business","Education","4%","31%","27%","38%","0%","SOC 3140 - Social Theory","SOC 3638 - Soc of Marriage & Fam","SOC 3112 - Social Statistics","SOC 3111 - Research Methods","PHIL 1000 - Intro: Survey of Philosophy","EAST HIGH SCHOOL","SKYLINE HIGH SCHOOL","BINGHAM HIGH SCHOOL","PARK CITY HIGH SCHOO","WEST HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","WEBER STATE UNIVERSITY","UTAH VALLEY STATE COLLEGE","DIXIE STATE COLLEGE","SNOW COLLEGE",3020,1,1074,"SOC"
"8","3","24","0","0","0","0","35","25.7","46%","77%","43%","74%","100%","0%","10.1","54.9","40.9","2.87","3.35","3.15","Sociology","Intmd Business","Psychology","Communication Skills","Business","Mass Communication","Undeclared","Economics","Political Science","Mechanical Engg","6%","9%","40%","46%","0%","SOC 3111 - Research Methods","SOC 3564 - Criminal Courts & Corrections","SOC 3112 - Social Statistics","SOC 3638 - Soc of Marriage & Fam","SOC 3671 - Soc Of Health","BRIGHTON HIGH SCHOOL","EAST HIGH SCHOOL","CYPRUS HIGH SCHOOL","GRANGER HIGH SCHOOL","GRANITE ALTERNATE HI","SALT LAKE COMMUNITY COLLEGE","DIXIE STATE COLLEGE","SOUTHWESTERN ILLINOIS COLLEGE","UTAH VALLEY STATE COLLEGE",NA,3020,70,1074,"SOC"
